user_id,day_0,day_1,day_2,day_3,day_4,day_5,day_6
235211,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
133082,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
172942,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
379182,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
38276,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
317244,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
117635,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
209498,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
214447,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,browse_to_purchase
94039,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
232540,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
277023,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
266590,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
4213,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,directly_purchase
255830,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
400426,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
89671,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
217294,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
406649,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
245329,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
93970,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
307934,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
250221,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
270319,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase,browse_to_purchase
420453,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
305097,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
221338,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
64773,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
120061,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase,browse_to_purchase
389404,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
212507,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
356285,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
131568,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
297241,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
144264,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
215207,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
397495,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
158898,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
243978,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
81125,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
329190,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
347840,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
417267,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
292614,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
227259,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
209379,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
157314,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
54389,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
57114,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
11412,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
156029,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
21678,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
404879,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
186521,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
2106,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,browse_to_purchase
287006,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,directly_purchase
277605,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
118723,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
172214,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
262847,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
131773,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
411369,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
338455,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
401230,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
55717,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
305862,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
275361,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
133596,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
305033,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
87793,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
178813,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
289710,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
127576,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
194511,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,browse_to_purchase
54044,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
219119,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
340256,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
355452,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
182580,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
282818,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase,browse_to_purchase
258969,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase,directly_purchase
112982,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
73233,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
169970,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
357731,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
137899,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
405011,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,browse_to_purchase
188035,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
274873,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
5784,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
174773,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
343659,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
304846,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
28801,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
274760,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase,browse_to_purchase
137105,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
307694,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
259774,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
145586,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
6591,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
210402,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
156830,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase,directly_purchase
329606,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
356094,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,directly_purchase
343796,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
262842,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
171081,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
21397,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
254621,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase,browse_to_purchase
368510,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
380332,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
181072,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
71420,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
153224,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
170646,no_browse,no_browse,no_browse,no_browse,no_browse,directly_add_to_consider,directly_purchase
71158,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
60522,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
303452,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
168922,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
60000,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
205892,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
173769,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
404702,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
199998,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
83373,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
189598,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
6548,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
259672,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
262611,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
126786,no_browse,no_browse,no_browse,no_browse,no_browse,browse,directly_purchase
409190,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
81833,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
207077,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
234526,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
90830,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
103510,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
333888,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
126190,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
286366,no_browse,no_browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
217514,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
103430,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
88845,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
92250,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
82786,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
348288,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
172275,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
246235,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
24360,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
25084,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
176588,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
292183,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
28792,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
378535,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
362097,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
152945,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
409133,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
382675,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
229345,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
72580,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
367565,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
21229,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
56358,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
341201,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
108101,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
379718,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
108901,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
396511,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
176369,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
296341,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
99120,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
273816,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
271366,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
392068,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
139696,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
221677,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
75531,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
242490,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
226703,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
120981,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
178370,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
237610,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
272656,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
252076,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
336336,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
22976,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
71107,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
321089,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
400399,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
392811,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
316069,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
331189,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
347141,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
348441,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
263261,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
127314,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
23316,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
263536,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
192086,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
184951,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
384727,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
364125,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
412583,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
358507,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
419004,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
207222,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
273746,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
57502,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
272188,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
1005,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
400293,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
284627,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
190813,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
373070,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
29468,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
213530,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
387392,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
9102,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
104083,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
84053,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
170770,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
264860,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
417826,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
103527,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
259679,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
246678,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
325917,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
354932,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
297223,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
247961,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
243158,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
227562,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
401608,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
402054,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
375497,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
373255,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
325476,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
64862,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
77761,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
211507,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
189394,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
78423,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
274721,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
60666,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
209075,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
419247,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
38682,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
412187,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
42345,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
141923,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
116011,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
123754,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
135053,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
14814,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
339390,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
60479,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
28204,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
112119,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
32446,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
169604,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
292278,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
170474,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
221503,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
328985,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
356721,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
239425,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
268541,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
290648,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
337578,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
252887,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
21203,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
224076,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
159113,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
252888,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
256243,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
373960,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
358601,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
140262,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
196542,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
293317,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
139935,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
342179,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
34774,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
233732,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
81495,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
249479,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
184764,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
115325,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
377367,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
312835,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
239166,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
161274,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
345673,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
30345,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
422455,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
184113,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
248275,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
321109,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
93594,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
216652,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
48631,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
243623,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
314028,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
76924,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
410827,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
326249,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
336507,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
140455,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
241248,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
83018,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
326882,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
401797,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
134643,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
64648,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
345854,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
358408,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
206784,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
155766,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
151707,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
214181,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
85860,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
164782,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
285032,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
87414,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
333550,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
308589,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
276446,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
57158,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
183139,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
139085,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
232323,no_browse,no_browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
