"user_id","day_0","day_1","day_2","day_3","day_4","day_5","day_6","hcut_cluster"
187513,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
375416,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
136806,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
165019,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
277667,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
402378,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
336899,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
229197,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
112175,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
158826,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
20047,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
115788,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
250837,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
11687,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
210216,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
341163,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
410522,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
69838,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
106700,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
3025,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
278556,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
1938,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
288597,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
338519,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
336554,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
236485,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
207363,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
146192,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
167023,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
121214,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
314330,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
198315,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
67115,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
195581,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
91782,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
205215,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
372246,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
333971,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
159921,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
74276,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
336756,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
363674,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
342043,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
110736,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
184344,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
174334,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
351310,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
153995,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
384450,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
360010,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
139438,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
11119,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
149417,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
376801,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
25115,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
340374,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
9541,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
222970,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
371502,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
322257,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
396521,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
394754,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
298815,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
360602,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
407616,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
228062,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
43892,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
374486,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
65513,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
368446,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
129885,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
332591,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
61074,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
89994,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
158695,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
227612,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
48089,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
166874,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
170768,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
23779,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
93002,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
354024,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
263145,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
161336,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
67339,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
349981,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
228606,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
370828,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
6571,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
159079,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
149946,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
161969,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
267855,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
118399,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
407973,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
163485,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
127309,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
324214,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
263625,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
153783,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
109692,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
340582,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
230634,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
64248,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
106259,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
329618,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
295857,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
183126,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
277439,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
387326,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
291179,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
362646,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
116908,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
207595,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
112721,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
17618,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
31608,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
130044,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
84396,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
75671,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
408050,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
292579,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
264312,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
122995,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
126463,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
54752,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
244400,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
294338,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
21379,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
419190,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
247348,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
199768,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
251309,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
259446,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
301852,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
5038,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
407152,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
410098,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
281481,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
334985,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
274456,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
169223,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
368294,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
55790,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
128966,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
67644,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
35429,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","directly_purchase","Cluster7"
234519,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
238683,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
203175,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
364198,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
177154,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
182673,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
256293,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
347689,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
277328,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
188544,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
318983,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
280430,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
70650,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
31443,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
229150,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
137077,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
12615,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
162357,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
272923,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
373513,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
290304,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
274836,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
103939,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
371706,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
273544,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
127070,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
194308,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
21683,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
343982,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
73701,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
150350,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
288535,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
296229,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
68718,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
125525,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
45244,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
21413,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
19305,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","directly_purchase","Cluster7"
8796,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
6936,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
309628,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
15587,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
411081,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
408176,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
16854,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","directly_purchase","Cluster7"
158483,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
172405,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
348170,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
235211,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
133082,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
172942,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
379182,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
38276,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
317244,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
117635,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
209498,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
214447,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
94039,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
232540,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
277023,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
266590,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
4213,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
255830,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
400426,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
89671,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
217294,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
406649,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
245329,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
93970,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
307934,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
250221,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
270319,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
420453,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
305097,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
221338,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
64773,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
120061,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
389404,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
212507,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
356285,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
131568,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
297241,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
144264,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
215207,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
397495,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
158898,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
243978,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
81125,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
329190,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
347840,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
417267,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
292614,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
227259,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
209379,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
157314,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
54389,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
57114,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
11412,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
156029,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
21678,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
404879,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
186521,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
2106,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
287006,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","directly_purchase","Cluster7"
277605,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
118723,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
172214,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
262847,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
131773,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
411369,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
338455,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
401230,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
55717,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
305862,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
275361,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
133596,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
305033,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
87793,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
178813,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","directly_purchase","Cluster7"
289710,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
127576,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
194511,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
54044,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
219119,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
340256,"no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
355452,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
182580,"no_browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster5"
282818,"no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","browse_to_purchase","Cluster2"
